0.02	19	0.979346	0.959143	0.920054	2.55339E-05	0.0409107	1234.25	0.666631	-0.969351	5.52E-05	0.138	-0.959136	9.83212E-05	0.245803
0.04	19	0.957212	0.916308	0.839815	5.30163E-05	0.0848151	837.835	0.66659	-0.937325	0.000109106	0.0681915	-0.91643	0.000194808	0.121755
0.06	19	0.933144	0.870842	0.758656	8.34871E-05	0.133569	650.853	0.666539	-0.903599	0.000161545	0.0448737	-0.871462	0.000289222	0.0803394
0.08	19	0.906475	0.821817	0.675777	0.000119994	0.192256	526.991	0.666472	-0.86781	0.000213052	0.0332894	-0.823747	0.000382323	0.0597379
0.1	19	0.876045	0.767624	0.589761	0.000168123	0.268596	430.888	0.666375	-0.829374	0.000264155	0.0264155	-0.772497	0.000475835	0.0475835
0.12	19	0.839921	0.705712	0.498716	0.000244175	0.389098	343.238	0.666207	-0.787666	0.000316076	0.0219497	-0.716883	0.000571826	0.0397101
0.14	19	0.793205	0.629586	0.397407	0.000411872	0.643672	252.025	0.665802	-0.741103	0.000371865	0.0189727	-0.654797	0.000675739	0.0344765
0.145	19	0.778869	0.607125	0.369776	0.000489126	0.765421	226.937	0.665604	-0.728522	0.000387856	0.0184474	-0.638036	0.000706118	0.0335847
0.15	19	0.762171	0.581522	0.33958	0.00061761	0.949446	199.394	0.665275	-0.715137	0.000401925	0.0178633	-0.620176	0.000732674	0.0325633
0.155	19	0.743498	0.553566	0.308115	0.000777041	1.19156	173.628	0.664839	-0.701267	0.000416122	0.0173204	-0.601707	0.000759723	0.0316222
0.16	19	0.720483	0.52022	0.272869	0.00112441	1.64645	143.145	0.663907	-0.686434	0.000436659	0.017057	-0.581912	0.000798634	0.0311966
0.161	19	0.7146	0.511996	0.264722	0.0013432	1.88678	132.635	0.663384	-0.683345	0.000443993	0.0171287	-0.577799	0.000811864	0.0313207
0.162	19	0.709835	0.505265	0.257952	0.00139893	1.95951	129.284	0.663195	-0.680333	0.000447424	0.0170486	-0.573762	0.000819914	0.031242
0.163	19	0.703713	0.496882	0.249898	0.00167005	2.15215	122.318	0.662609	-0.677083	0.000452852	0.0170444	-0.569457	0.000828721	0.0311913
0.164	19	0.698147	0.489047	0.242174	0.00163761	2.26009	118.405	0.662476	-0.673921	0.000455498	0.0169355	-0.565227	0.000834624	0.0310315
0.165	19	0.691155	0.479518	0.233191	0.001823	2.52391	110.927	0.66195	-0.670557	0.000455518	0.0167316	-0.560748	0.000835495	0.0306885
0.166	19	0.685819	0.472254	0.226369	0.00190692	2.58781	108.709	0.661667	-0.667484	0.000460888	0.0167255	-0.556636	0.000845402	0.0306794
0.167	19	0.678495	0.462636	0.217849	0.00227998	2.96374	100.511	0.660722	-0.66407	0.000467781	0.016773	-0.552084	0.000858443	0.0307807
0.168	19	0.667514	0.44855	0.20583	0.00297509	3.62658	89.4219	0.658991	-0.660188	0.000474906	0.0168263	-0.546915	0.000871521	0.0308787
0.169	19	0.66078	0.43985	0.198293	0.00322038	3.77284	86.8036	0.658355	-0.656781	0.000480494	0.0168234	-0.542378	0.000881092	0.0308495
0.17	19	0.652712	0.429652	0.189767	0.00361876	4.02879	83.0006	0.657339	-0.653358	0.000483605	0.0167337	-0.537812	0.000888419	0.0307411
0.171	19	0.644242	0.419181	0.181203	0.00413288	4.37228	78.6707	0.656252	-0.649916	0.000488015	0.0166894	-0.533212	0.000895918	0.0306391
0.172	19	0.618373	0.391368	0.162314	0.00898238	7.22234	58.9958	0.646764	-0.644507	0.000517117	0.0174796	-0.52602	0.000948827	0.0320723
0.173	19	0.616326	0.386752	0.15757	0.00689406	6.40007	62.338	0.648855	-0.641743	0.000510779	0.0170664	-0.522327	0.000937658	0.0313294
0.174	19	0.596134	0.364931	0.143079	0.00955511	7.85351	54.5783	0.641877	-0.637114	0.000526414	0.0173872	-0.516134	0.000966402	0.0319198
0.175	19	0.580206	0.349828	0.133727	0.0131891	8.81658	50.3751	0.63576	-0.633114	0.000536349	0.0175134	-0.510791	0.000985003	0.0321634
0.176	19	0.554623	0.323129	0.117358	0.0155223	11.338	42.5589	0.625337	-0.627971	0.000546051	0.0176282	-0.50398	0.00100254	0.0323652
0.177	19	0.539661	0.307707	0.107952	0.0164722	11.9663	40.3768	0.619953	-0.62397	0.000543741	0.0173558	-0.49865	0.00100069	0.0319414
0.178	19	0.50504	0.278064	0.0931206	0.0229984	15.178	33.909	0.598545	-0.618768	0.000560228	0.0176817	-0.491733	0.00102722	0.0324206
0.179	19	0.47014	0.246009	0.0765573	0.0249775	18.147	28.9875	0.578341	-0.612896	0.000557719	0.0174064	-0.48387	0.00102666	0.032042
0.18	19	0.455022	0.233886	0.0708804	0.0268407	18.6487	27.8269	0.568086	-0.609465	0.000557383	0.0172032	-0.479325	0.00102785	0.0317238
0.182	19	0.400845	0.190179	0.0517005	0.0295019	22.4996	22.5527	0.523515	-0.600421	0.000538731	0.0162641	-0.467243	0.000994972	0.0300378
0.184	19	0.366118	0.162345	0.039416	0.0283026	22.8013	20.5436	0.501493	-0.59258	0.000510939	0.0150915	-0.456756	0.000948331	0.0280107
0.186	19	0.310826	0.12347	0.0257966	0.0268571	26.0095	16.3661	0.435948	-0.58394	0.000486785	0.0140706	-0.445262	0.000905921	0.0261857
0.188	19	0.255584	0.0896408	0.0158939	0.0243175	27.756	13.0094	0.340676	-0.57591	0.000452727	0.0128092	-0.434517	0.000847356	0.0239745
0.19	19	0.225369	0.0717436	0.0110875	0.0209524	28.615	11.0591	0.281962	-0.569508	0.000431789	0.0119609	-0.426015	0.000811692	0.0224845
0.195	19	0.170014	0.0430888	0.00459518	0.0141841	26.0115	8.18705	0.175004	-0.554931	0.000388384	0.0102139	-0.406575	0.000735716	0.0193482
0.2	19	0.14099	0.0299911	0.00234007	0.010113	23.2963	6.56052	0.132792	-0.542432	0.000367096	0.00917739	-0.389907	0.000701677	0.0175419
0.22	19	0.0879246	0.0119831	0.000409091	0.00425239	13.3981	4.18386	0.0503615	-0.502096	0.000311549	0.00643697	-0.336144	0.000609272	0.0125883
0.24	19	0.0647141	0.00657502	0.000128433	0.00238711	8.90405	2.71489	0.0097164	-0.471345	0.000279162	0.00484657	-0.295138	0.000556536	0.00966208
0.26	19	0.0531974	0.0044196	5.75769E-05	0.00158964	6.49605	1.89651	0.0174373	-0.446226	0.000255326	0.00377702	-0.261609	0.000519194	0.00768039
0.28	19	0.0463726	0.00336536	3.34249E-05	0.00121494	5.06405	1.60328	0.0162486	-0.425262	0.000237947	0.00303504	-0.233722	0.000492176	0.00627775
0.3	19	0.0416182	0.00271833	2.21237E-05	0.000986258	4.12184	1.49715	0.00199955	-0.407444	0.000223225	0.00248028	-0.209908	0.000467523	0.0051947
