0.168	19	0.668629	0.452409	0.212081	0.00534389	3.0416	55.137	0.654603	-0.660339	0.000848599	0.0300666	-0.54709	0.00155732	0.055177
0.169	19	0.656918	0.438506	0.201083	0.00696484	3.40062	51.3081	0.65142	-0.65638	0.000869862	0.0304563	-0.541849	0.00159632	0.0558917
0.17	19	0.649261	0.428633	0.192729	0.00709323	3.78467	48.0557	0.650332	-0.653002	0.000868808	0.0300625	-0.53731	0.00159373	0.0551463
0.171	19	0.643969	0.421149	0.185937	0.00645251	3.83134	47.3361	0.650558	-0.649662	0.000873811	0.0298831	-0.532859	0.00160497	0.0548878
0.172	19	0.630761	0.406481	0.175319	0.00862124	4.33936	43.6589	0.646307	-0.645546	0.000877565	0.0296635	-0.527383	0.00161435	0.0545683
0.173	19	0.618272	0.392208	0.164993	0.00994757	4.95418	40.0922	0.64247	-0.641634	0.000904352	0.0302166	-0.522156	0.00166133	0.055509
0.174	19	0.596355	0.370193	0.151007	0.0145545	6.14756	34.888	0.632701	-0.636903	0.00093448	0.0308654	-0.515861	0.00171552	0.0566626
0.175	19	0.587397	0.359977	0.143496	0.0149418	6.12436	34.4604	0.630878	-0.633373	0.000929466	0.0303499	-0.511141	0.00170911	0.0558075
0.176	19	0.573138	0.344109	0.133036	0.0156218	7.04119	31.3609	0.625499	-0.629221	0.000936761	0.0302415	-0.50562	0.00172147	0.0555743
0.177	19	0.555533	0.327912	0.123755	0.019295	7.90174	28.839	0.616357	-0.625031	0.000942352	0.0300792	-0.500073	0.00173468	0.0553698
0.178	19	0.533153	0.307738	0.112419	0.0234858	9.14364	25.888	0.604309	-0.620567	0.000962471	0.0303772	-0.494069	0.00177412	0.0559943
0.179	19	0.51181	0.28711	0.100676	0.0251607	10.0281	23.8055	0.592895	-0.615696	0.000958796	0.029924	-0.48759	0.001766	0.055117
0.18	19	0.493721	0.270475	0.0917121	0.0267143	10.9146	22.0778	0.58212	-0.611638	0.000964425	0.0297662	-0.482206	0.00177888	0.0549036
0.182	19	0.457731	0.238074	0.0748094	0.0285565	11.7523	19.8564	0.560042	-0.603288	0.000937535	0.0283038	-0.471054	0.00173172	0.0522799
0.184	19	0.405136	0.195929	0.0558035	0.031794	14.0975	16.2272	0.515448	-0.593719	0.000917688	0.0271056	-0.458271	0.00169662	0.0501129
0.186	19	0.358703	0.160644	0.0412139	0.0319768	15.1061	14.0039	0.467657	-0.58514	0.000873552	0.0252501	-0.446872	0.00162544	0.0469833
0.188	19	0.329507	0.139628	0.0331614	0.0310536	16.448	12.3261	0.433024	-0.578456	0.000844464	0.0238927	-0.437938	0.00157787	0.0446432
0.19	19	0.286218	0.109784	0.022634	0.0278637	16.8602	10.5455	0.37402	-0.570435	0.000789887	0.0218805	-0.427244	0.00148148	0.0410381
0.195	19	0.228679	0.0741052	0.0118877	0.0218112	17.3606	8.06357	0.278431	-0.555993	0.000719129	0.018912	-0.408006	0.0013599	0.0357634
0.2	19	0.183257	0.0497364	0.00605536	0.0161534	16.4208	6.28423	0.184038	-0.542343	0.000659373	0.0164843	-0.389888	0.00125869	0.0314671
0.22	19	0.114112	0.0200486	0.00112323	0.00702706	11.4756	3.61882	0.0685064	-0.501924	0.000555484	0.0114769	-0.335916	0.00108719	0.0224627
0.24	19	0.0853554	0.0113822	0.000380011	0.00409664	8.09554	2.46418	0.0222609	-0.471189	0.000495296	0.00859888	-0.294914	0.000988033	0.0171534
0.26	19	0.0706384	0.00776944	0.000176039	0.00277965	6.1993	1.71102	0.0279045	-0.446185	0.000455942	0.0067447	-0.261594	0.000925651	0.0136931
0.28	19	0.0614213	0.00590017	0.000102978	0.00212759	4.8315	1.50557	0.0139619	-0.425307	0.000420979	0.00536962	-0.23372	0.000871754	0.0111193
0.3	19	0.0553376	0.00479266	6.78634E-05	0.00173041	4.00461	1.32826	0.0151698	-0.407395	0.000399505	0.00443894	-0.209876	0.000837465	0.00930517
